ID_Importacion;Fecha_Lista;Nota;Estado
45181550-UX100;2024-05-07;3;Desaprobado
45385368-DAT201;2024-05-07;6;Aprobado
45426738-NEG400;2024-05-07;7;Aprobado
31263287-UX100;2024-05-08;1;Desaprobado
32151241-UX100;2024-05-08;2;Desaprobado
33130984-DAT101;2024-05-08;10;Aprobado
35155411-DAT201;2024-05-08;6;Aprobado
42280040-NEG400;2024-05-08;4;Aprobado
30339434-DAT201;2024-05-09;2;Desaprobado
31868622-MKT200;2024-05-09;1;Desaprobado
32259990-IA300;2024-05-09;9;Aprobado
33130984-DAT201;2024-05-09;9;Aprobado
33506985-UX100;2024-05-09;8;Aprobado
35325959-MKT200;2024-05-09;5;Aprobado
37083223-DAT101;2024-05-09;1;Desaprobado
38162732-NEG400;2024-05-09;9;Aprobado
39402003-DAT101;2024-05-09;4;Aprobado
39856178-DAT101;2024-05-09;3;Desaprobado
40133866-NEG400;2024-05-09;5;Aprobado
42576713-DAT101;2024-05-09;6;Aprobado
42799422-DAT201;2024-05-09;9;Aprobado
43010564-DAT201;2024-05-09;2;Desaprobado
44780393-NEG400;2024-05-09;4;Aprobado
30365765-GEN101;2024-05-10;1;Desaprobado
31370404-IA300;2024-05-10;10;Aprobado
34255143-DEV101;2024-05-10;9;Aprobado
34529542-DAT101;2024-05-10;10;Aprobado
34529542-DAT101;2024-05-10;6;Aprobado
37550168-IA300;2024-05-10;2;Desaprobado
38481398-NEG400;2024-05-10;4;Aprobado
39216162-MKT200;2024-05-10;3;Desaprobado
39579403-UX100;2024-05-10;8;Aprobado
39691054-UX100;2024-05-10;3;Desaprobado
41943395-DAT101;2024-05-10;2;Desaprobado
44536877-DAT201;2024-05-10;2;Desaprobado
44886400-DEV101;2024-05-10;4;Aprobado
30619113-GEN101;2024-05-11;7;Aprobado
31800702-DEV101;2024-05-11;6;Aprobado
33838303-GEN101;2024-05-11;7;Aprobado
34636803-IA300;2024-05-11;10;Aprobado
37849139-DAT101;2024-05-11;4;Aprobado
39001607-DAT201;2024-05-11;2;Desaprobado
45402891-UX100;2024-05-11;1;Desaprobado
31061893-IA300;2024-05-12;5;Aprobado
33444595-DAT201;2024-05-12;8;Aprobado
36514168-DEV101;2024-05-12;10;Aprobado
37706458-MKT200;2024-05-12;4;Aprobado
40578248-IA300;2024-05-12;4;Aprobado
42677307-GEN101;2024-05-12;7;Aprobado
30782743-IA300;2024-05-13;2;Desaprobado
32808702-UX100;2024-05-13;1;Desaprobado
34864189-GEN101;2024-05-13;7;Aprobado
37253616-DAT201;2024-05-13;4;Aprobado
37949128-IA300;2024-05-13;8;Aprobado
39001607-UX100;2024-05-13;10;Aprobado
42208457-DAT101;2024-05-13;9;Aprobado
33857648-DAT101;2024-05-14;2;Desaprobado
35471829-DEV101;2024-05-14;2;Desaprobado
38724522-UX100;2024-05-14;8;Aprobado
40051444-GEN101;2024-05-14;6;Aprobado
31868622-MKT200;2024-05-15;2;Desaprobado
32864447-NEG400;2024-05-15;8;Aprobado
33696189-GEN101;2024-05-15;9;Aprobado
35891432-IA300;2024-05-15;4;Aprobado
36369209-DAT201;2024-05-15;5;Aprobado
42576713-DEV101;2024-05-15;10;Aprobado
43105183-IA300;2024-05-15;9;Aprobado
43991901-DAT101;2024-05-15;9;Aprobado
44775708-IA300;2024-05-15;1;Desaprobado
44912505-IA300;2024-05-15;6;Aprobado
33488611-UX100;2024-05-16;3;Desaprobado
36286352-NEG400;2024-05-16;5;Aprobado
38114009-DEV101;2024-05-16;10;Aprobado
39129106-DAT201;2024-05-16;9;Aprobado
41065435-GEN101;2024-05-16;1;Desaprobado
41594052-UX100;2024-05-16;3;Desaprobado
41848705-DAT201;2024-05-16;7;Aprobado
42576713-UX100;2024-05-16;1;Desaprobado
43539600-GEN101;2024-05-16;8;Aprobado
30126752-GEN101;2024-05-17;9;Aprobado
35915416-IA300;2024-05-17;8;Aprobado
35965210-UX100;2024-05-17;6;Aprobado
39264124-DEV101;2024-05-17;4;Aprobado
45298142-DEV101;2024-05-17;8;Aprobado
32556008-DAT101;2024-05-18;2;Desaprobado
34265698-MKT200;2024-05-18;7;Aprobado
36362413-DAT101;2024-05-18;2;Desaprobado
37326359-DEV101;2024-05-18;9;Aprobado
40105729-MKT200;2024-05-18;1;Desaprobado
40579606-UX100;2024-05-18;7;Aprobado
41003214-NEG400;2024-05-18;4;Aprobado
41111676-NEG400;2024-05-18;7;Aprobado
43978117-DAT101;2024-05-18;2;Desaprobado
30974929-MKT200;2024-05-19;7;Aprobado
33115581-DAT201;2024-05-19;2;Desaprobado
37347578-IA300;2024-05-19;3;Desaprobado
39144752-IA300;2024-05-19;7;Aprobado
40649002-DEV101;2024-05-19;10;Aprobado
42221418-NEG400;2024-05-19;2;Desaprobado
43362081-DAT101;2024-05-19;5;Aprobado
44508081-MKT200;2024-05-19;2;Desaprobado
31399534-NEG400;2024-05-20;3;Desaprobado
33221169-IA300;2024-05-20;8;Aprobado
34845546-DAT101;2024-05-20;5;Aprobado
35543489-DAT101;2024-05-20;3;Desaprobado
35810239-IA300;2024-05-20;4;Aprobado
36727365-DEV101;2024-05-20;2;Desaprobado
37179608-UX100;2024-05-20;4;Aprobado
37223015-DAT201;2024-05-20;5;Aprobado
37831209-DEV101;2024-05-20;6;Aprobado
39405037-GEN101;2024-05-20;9;Aprobado
41347543-GEN101;2024-05-20;6;Aprobado
45090532-MKT200;2024-05-20;3;Desaprobado
31379964-NEG400;2024-05-21;1;Desaprobado
32099618-MKT200;2024-05-21;4;Aprobado
33049597-IA300;2024-05-21;5;Aprobado
34209869-IA300;2024-05-21;1;Desaprobado
34363040-DAT201;2024-05-21;3;Desaprobado
37329041-IA300;2024-05-21;2;Desaprobado
38048801-IA300;2024-05-21;4;Aprobado
38485886-DEV101;2024-05-21;2;Desaprobado
39695989-UX100;2024-05-21;1;Desaprobado
40338924-DAT201;2024-05-21;4;Aprobado
40727710-MKT200;2024-05-21;6;Aprobado
41147686-DAT101;2024-05-21;2;Desaprobado
44210932-UX100;2024-05-21;10;Aprobado
35282987-IA300;2024-05-22;10;Aprobado
36935055-MKT200;2024-05-22;6;Aprobado
35471829-DEV101;2024-05-23;9;Aprobado
37604035-NEG400;2024-05-23;2;Desaprobado
37797988-DAT201;2024-05-23;7;Aprobado
38726954-DAT201;2024-05-23;4;Aprobado
41330737-MKT200;2024-05-23;10;Aprobado
42024629-GEN101;2024-05-23;6;Aprobado
42509169-MKT200;2024-05-23;9;Aprobado
43802935-DEV101;2024-05-23;6;Aprobado
44370456-DAT101;2024-05-23;10;Aprobado
45419981-UX100;2024-05-23;9;Aprobado
30309712-DAT101;2024-05-24;10;Aprobado
31295512-DAT201;2024-05-24;6;Aprobado
33074317-DEV101;2024-05-24;1;Desaprobado
35589315-DAT201;2024-05-24;10;Aprobado
31922848-DEV101;2024-05-25;10;Aprobado
33630695-UX100;2024-05-25;1;Desaprobado
33957369-DAT201;2024-05-25;9;Aprobado
36702199-IA300;2024-05-25;6;Aprobado
38373582-GEN101;2024-05-25;5;Aprobado
38446695-IA300;2024-05-25;2;Desaprobado
38451826-GEN101;2024-05-25;5;Aprobado
39269288-DAT101;2024-05-25;3;Desaprobado
45039367-DAT101;2024-05-25;7;Aprobado
45090532-DEV101;2024-05-25;8;Aprobado
31158762-IA300;2024-05-26;9;Aprobado
33827674-UX100;2024-05-26;8;Aprobado
36953747-DAT201;2024-05-26;2;Desaprobado
39386861-DAT201;2024-05-26;3;Desaprobado
44617524-DAT101;2024-05-26;1;Desaprobado
44910143-MKT200;2024-05-26;6;Aprobado
45265185-NEG400;2024-05-26;9;Aprobado
33696189-GEN101;2024-05-27;8;Aprobado
34211417-DEV101;2024-05-27;4;Aprobado
34758464-NEG400;2024-05-27;4;Aprobado
36163868-IA300;2024-05-27;8;Aprobado
36392604-IA300;2024-05-27;9;Aprobado
38218744-UX100;2024-05-27;6;Aprobado
42117900-GEN101;2024-05-27;5;Aprobado
42849061-GEN101;2024-05-27;2;Desaprobado
43767499-DAT201;2024-05-27;4;Aprobado
30469731-GEN101;2024-05-28;1;Desaprobado
31438742-DEV101;2024-05-28;6;Aprobado
33910188-NEG400;2024-05-28;1;Desaprobado
34250668-MKT200;2024-05-28;2;Desaprobado
41333233-DAT101;2024-05-28;3;Desaprobado
42706367-NEG400;2024-05-28;2;Desaprobado
43159265-DEV101;2024-05-28;7;Aprobado
43270052-MKT200;2024-05-28;8;Aprobado
44654293-DAT201;2024-05-28;9;Aprobado
31621161-IA300;2024-05-29;1;Desaprobado
33630695-IA300;2024-05-29;5;Aprobado
34971595-IA300;2024-05-29;8;Aprobado
37935165-MKT200;2024-05-29;3;Desaprobado
39386861-UX100;2024-05-29;4;Aprobado
41077276-IA300;2024-05-29;5;Aprobado
30946614-MKT200;2024-05-30;9;Aprobado
32971550-IA300;2024-05-30;8;Aprobado
34092604-IA300;2024-05-30;6;Aprobado
35320655-DAT201;2024-05-30;7;Aprobado
38164166-MKT200;2024-05-30;1;Desaprobado
40729905-DAT101;2024-05-30;7;Aprobado
42757045-MKT200;2024-05-30;1;Desaprobado
44308885-UX100;2024-05-30;1;Desaprobado
32196825-IA300;2024-05-31;4;Aprobado
33035804-GEN101;2024-05-31;4;Aprobado
34033433-NEG400;2024-05-31;8;Aprobado
34617592-MKT200;2024-05-31;10;Aprobado
36855486-MKT200;2024-05-31;10;Aprobado
37168127-GEN101;2024-05-31;8;Aprobado
40513724-DAT201;2024-05-31;7;Aprobado
41829357-MKT200;2024-05-31;3;Desaprobado
45417967-NEG400;2024-05-31;5;Aprobado
33541682-IA300;2024-06-01;5;Aprobado
36489803-UX100;2024-06-01;1;Desaprobado
43315303-MKT200;2024-06-01;1;Desaprobado
44047721-DAT201;2024-06-01;4;Aprobado
30106929-DAT201;2024-06-02;1;Desaprobado
30985783-DAT101;2024-06-02;7;Aprobado
31593963-UX100;2024-06-02;8;Aprobado
32295114-IA300;2024-06-02;5;Aprobado
32357600-GEN101;2024-06-02;5;Aprobado
32698751-GEN101;2024-06-02;8;Aprobado
34209869-UX100;2024-06-02;9;Aprobado
37856329-NEG400;2024-06-02;10;Aprobado
38140531-IA300;2024-06-02;9;Aprobado
38290265-DEV101;2024-06-02;1;Desaprobado
40980648-DAT201;2024-06-02;4;Aprobado
42024629-DEV101;2024-06-02;3;Desaprobado
42576713-DEV101;2024-06-02;5;Aprobado
44528233-IA300;2024-06-02;5;Aprobado
31356012-MKT200;2024-06-03;6;Aprobado
32430086-DAT101;2024-06-03;8;Aprobado
32440459-GEN101;2024-06-03;6;Aprobado
33352008-DAT101;2024-06-03;3;Desaprobado
35625713-GEN101;2024-06-03;1;Desaprobado
36490297-DAT201;2024-06-03;5;Aprobado
37605752-UX100;2024-06-03;3;Desaprobado
30226372-NEG400;2024-06-04;4;Aprobado
31352683-UX100;2024-06-04;4;Aprobado
32272850-DAT101;2024-06-04;2;Desaprobado
34039776-NEG400;2024-06-04;3;Desaprobado
34211417-GEN101;2024-06-04;3;Desaprobado
34446593-NEG400;2024-06-04;9;Aprobado
39875233-NEG400;2024-06-04;1;Desaprobado
42219949-UX100;2024-06-04;5;Aprobado
43864775-DEV101;2024-06-04;3;Desaprobado
31509667-NEG400;2024-06-05;9;Aprobado
32575818-IA300;2024-06-05;6;Aprobado
32702619-DAT101;2024-06-05;2;Desaprobado
33338311-NEG400;2024-06-05;5;Aprobado
34912303-NEG400;2024-06-05;4;Aprobado
34998039-IA300;2024-06-05;6;Aprobado
37012198-DAT201;2024-06-05;4;Aprobado
38207316-GEN101;2024-06-05;7;Aprobado
39129106-GEN101;2024-06-05;10;Aprobado
42500015-MKT200;2024-06-05;3;Desaprobado
43663971-IA300;2024-06-05;8;Aprobado
43947996-IA300;2024-06-05;2;Desaprobado
44219639-GEN101;2024-06-05;5;Aprobado
45341622-NEG400;2024-06-05;5;Aprobado
45941376-DAT101;2024-06-05;3;Desaprobado
31303564-DAT201;2024-06-06;5;Aprobado
31963378-DEV101;2024-06-06;3;Desaprobado
36855486-NEG400;2024-06-06;2;Desaprobado
38162732-NEG400;2024-06-06;9;Aprobado
38370600-DAT101;2024-06-06;3;Desaprobado
38934818-UX100;2024-06-06;1;Desaprobado
41021877-UX100;2024-06-06;9;Aprobado
33663590-UX100;2024-06-07;8;Aprobado
35111521-MKT200;2024-06-07;2;Desaprobado
35437650-DEV101;2024-06-07;6;Aprobado
38393673-IA300;2024-06-07;4;Aprobado
38519723-MKT200;2024-06-07;9;Aprobado
39194704-DEV101;2024-06-07;2;Desaprobado
44289991-MKT200;2024-06-07;4;Aprobado
30246491-IA300;2024-06-08;3;Desaprobado
30386383-DAT201;2024-06-08;7;Aprobado
34078388-MKT200;2024-06-08;7;Aprobado
36725023-GEN101;2024-06-08;1;Desaprobado
39341417-NEG400;2024-06-08;7;Aprobado
41129177-GEN101;2024-06-08;8;Aprobado
43695456-NEG400;2024-06-08;9;Aprobado
30246491-DEV101;2024-06-09;8;Aprobado
35155914-NEG400;2024-06-09;10;Aprobado
36057182-DAT201;2024-06-09;9;Aprobado
37223015-GEN101;2024-06-09;7;Aprobado
38642477-MKT200;2024-06-09;9;Aprobado
40126484-DAT101;2024-06-09;3;Desaprobado
41788868-NEG400;2024-06-09;3;Desaprobado
45090532-IA300;2024-06-09;8;Aprobado
30386383-DAT101;2024-06-10;5;Aprobado
35188238-MKT200;2024-06-10;10;Aprobado
35501443-DEV101;2024-06-10;2;Desaprobado
45246102-DAT201;2024-06-10;10;Aprobado
32150263-DEV101;2024-06-11;1;Desaprobado
33730130-NEG400;2024-06-11;1;Desaprobado
35325959-UX100;2024-06-11;6;Aprobado
35468094-IA300;2024-06-11;10;Aprobado
36236123-DAT201;2024-06-11;1;Desaprobado
39308771-DEV101;2024-06-11;3;Desaprobado
39341417-DAT201;2024-06-11;8;Aprobado
41473248-DAT101;2024-06-11;2;Desaprobado
44419194-DEV101;2024-06-11;6;Aprobado
44508081-DAT201;2024-06-11;1;Desaprobado
32050515-GEN101;2024-06-12;9;Aprobado
32682238-NEG400;2024-06-12;1;Desaprobado
32811654-MKT200;2024-06-12;6;Aprobado
33444595-DAT101;2024-06-12;4;Aprobado
37169999-NEG400;2024-06-12;2;Desaprobado
37550168-IA300;2024-06-12;6;Aprobado
38268761-NEG400;2024-06-12;10;Aprobado
38325772-IA300;2024-06-12;1;Desaprobado
38657054-DAT201;2024-06-12;9;Aprobado
41333233-DEV101;2024-06-12;4;Aprobado
41620840-GEN101;2024-06-12;7;Aprobado
43750283-DAT101;2024-06-12;7;Aprobado
45068171-GEN101;2024-06-12;4;Aprobado
45605722-MKT200;2024-06-12;4;Aprobado
30941372-UX100;2024-06-13;5;Aprobado
31222266-IA300;2024-06-13;7;Aprobado
34081471-DAT101;2024-06-13;9;Aprobado
34494885-GEN101;2024-06-13;2;Desaprobado
34636803-GEN101;2024-06-13;2;Desaprobado
36470833-IA300;2024-06-13;2;Desaprobado
37199951-DEV101;2024-06-13;1;Desaprobado
37915491-UX100;2024-06-13;9;Aprobado
41171969-DAT101;2024-06-13;1;Desaprobado
43720785-DAT201;2024-06-13;8;Aprobado
45182848-GEN101;2024-06-13;9;Aprobado
31554768-IA300;2024-06-14;10;Aprobado
33081027-MKT200;2024-06-14;4;Aprobado
34731502-MKT200;2024-06-14;3;Desaprobado
36016561-IA300;2024-06-14;8;Aprobado
39563230-DAT201;2024-06-14;3;Desaprobado
39605597-DAT101;2024-06-14;2;Desaprobado
41702335-IA300;2024-06-14;1;Desaprobado
42693185-MKT200;2024-06-14;7;Aprobado
44513749-NEG400;2024-06-14;8;Aprobado
45068171-DEV101;2024-06-14;8;Aprobado
45324229-NEG400;2024-06-14;8;Aprobado
33436656-DAT201;2024-06-15;10;Aprobado
33493292-NEG400;2024-06-15;3;Desaprobado
42881854-DAT201;2024-06-15;5;Aprobado
44919962-UX100;2024-06-15;2;Desaprobado
33115581-MKT200;2024-06-16;7;Aprobado
33267106-MKT200;2024-06-16;2;Desaprobado
34077479-DAT201;2024-06-16;1;Desaprobado
34635361-NEG400;2024-06-16;8;Aprobado
34657279-DAT201;2024-06-16;8;Aprobado
36725023-DAT201;2024-06-16;10;Aprobado
36890268-MKT200;2024-06-16;7;Aprobado
37573276-DAT101;2024-06-16;4;Aprobado
41702335-DAT201;2024-06-16;3;Desaprobado
42331291-DAT201;2024-06-16;10;Aprobado
43736953-NEG400;2024-06-16;2;Desaprobado
44594931-MKT200;2024-06-16;4;Aprobado
45417967-NEG400;2024-06-16;9;Aprobado
31205804-DAT101;2024-06-17;1;Desaprobado
34365303-GEN101;2024-06-17;8;Aprobado
35620137-DEV101;2024-06-17;5;Aprobado
36236123-MKT200;2024-06-17;1;Desaprobado
37869329-GEN101;2024-06-17;1;Desaprobado
38622234-DAT201;2024-06-17;6;Aprobado
42219949-NEG400;2024-06-17;8;Aprobado
45331374-MKT200;2024-06-17;3;Desaprobado
45746270-DAT101;2024-06-17;5;Aprobado
30680437-MKT200;2024-06-18;2;Desaprobado
31185224-IA300;2024-06-18;10;Aprobado
31935757-UX100;2024-06-18;9;Aprobado
33037423-IA300;2024-06-18;2;Desaprobado
34631318-MKT200;2024-06-18;8;Aprobado
34845546-DAT101;2024-06-18;8;Aprobado
35376871-NEG400;2024-06-18;2;Desaprobado
39734889-UX100;2024-06-18;10;Aprobado
43043273-MKT200;2024-06-18;2;Desaprobado
33386069-DAT101;2024-06-19;5;Aprobado
33673050-NEG400;2024-06-19;3;Desaprobado
36251602-IA300;2024-06-19;10;Aprobado
39579403-DAT201;2024-06-19;6;Aprobado
41694165-DAT101;2024-06-19;3;Desaprobado
30321355-NEG400;2024-06-20;2;Desaprobado
30507337-DEV101;2024-06-20;3;Desaprobado
32180590-GEN101;2024-06-20;6;Aprobado
33547291-DAT201;2024-06-20;8;Aprobado
33556417-IA300;2024-06-20;8;Aprobado
38567788-DAT101;2024-06-20;5;Aprobado
40059343-GEN101;2024-06-20;7;Aprobado
45422028-IA300;2024-06-20;1;Desaprobado
45908531-DEV101;2024-06-20;5;Aprobado
45948143-GEN101;2024-06-20;5;Aprobado
36349870-IA300;2024-06-21;8;Aprobado
36727365-GEN101;2024-06-21;5;Aprobado
39269288-UX100;2024-06-21;5;Aprobado
41174384-UX100;2024-06-21;8;Aprobado
41252196-MKT200;2024-06-21;2;Desaprobado
44370456-NEG400;2024-06-21;5;Aprobado
31379964-IA300;2024-06-22;6;Aprobado
34081471-UX100;2024-06-22;3;Desaprobado
38720883-GEN101;2024-06-22;2;Desaprobado
42826422-IA300;2024-06-22;9;Aprobado
43695277-IA300;2024-06-22;4;Aprobado
43972226-MKT200;2024-06-22;5;Aprobado
44441151-DAT101;2024-06-22;4;Aprobado
33678309-UX100;2024-06-23;1;Desaprobado
34839561-IA300;2024-06-23;6;Aprobado
35376871-MKT200;2024-06-23;2;Desaprobado
36800218-DEV101;2024-06-23;9;Aprobado
37797988-IA300;2024-06-23;6;Aprobado
39224971-NEG400;2024-06-23;2;Desaprobado
42905002-MKT200;2024-06-23;3;Desaprobado
30700814-DAT101;2024-06-24;5;Aprobado
32150912-GEN101;2024-06-24;8;Aprobado
32264676-DEV101;2024-06-24;6;Aprobado
32272850-UX100;2024-06-24;3;Desaprobado
37454570-DAT201;2024-06-24;2;Desaprobado
38038154-UX100;2024-06-24;8;Aprobado
39341417-NEG400;2024-06-24;9;Aprobado
40051802-IA300;2024-06-24;9;Aprobado
41109574-UX100;2024-06-24;4;Aprobado
30252475-GEN101;2024-06-25;8;Aprobado
32134822-NEG400;2024-06-25;7;Aprobado
32800317-GEN101;2024-06-25;4;Aprobado
35524090-DAT201;2024-06-25;1;Desaprobado
37915491-IA300;2024-06-25;6;Aprobado
38406894-DAT201;2024-06-25;8;Aprobado
43023911-UX100;2024-06-25;10;Aprobado
31187731-IA300;2024-06-26;7;Aprobado
31621161-DEV101;2024-06-26;10;Aprobado
32349994-MKT200;2024-06-26;3;Desaprobado
33025091-DAT201;2024-06-26;10;Aprobado
33109769-IA300;2024-06-26;8;Aprobado
35569822-MKT200;2024-06-26;8;Aprobado
39605597-UX100;2024-06-26;4;Aprobado
39679193-MKT200;2024-06-26;5;Aprobado
40220174-DEV101;2024-06-26;4;Aprobado
42011137-DAT201;2024-06-26;4;Aprobado
43496917-IA300;2024-06-26;5;Aprobado
30300658-DAT201;2024-06-27;3;Desaprobado
30974929-MKT200;2024-06-27;10;Aprobado
32150912-GEN101;2024-06-27;3;Desaprobado
33753511-IA300;2024-06-27;6;Aprobado
34011987-MKT200;2024-06-27;4;Aprobado
35325959-IA300;2024-06-27;1;Desaprobado
36016561-DEV101;2024-06-27;7;Aprobado
37706458-DAT201;2024-06-27;7;Aprobado
39386861-DEV101;2024-06-27;3;Desaprobado
40863182-DEV101;2024-06-27;10;Aprobado
44661890-MKT200;2024-06-27;5;Aprobado
38223982-DAT101;2024-06-28;5;Aprobado
38370600-DAT101;2024-06-28;6;Aprobado
39921380-DAT201;2024-06-28;2;Desaprobado
44427813-DAT101;2024-06-28;5;Aprobado
44594931-DAT201;2024-06-28;9;Aprobado
45507315-UX100;2024-06-28;5;Aprobado
31065119-NEG400;2024-06-29;8;Aprobado
32902968-DAT201;2024-06-29;10;Aprobado
33225144-DAT201;2024-06-29;1;Desaprobado
36462635-MKT200;2024-06-29;9;Aprobado
38789605-DAT201;2024-06-29;3;Desaprobado
41182374-NEG400;2024-06-29;3;Desaprobado
42221418-DEV101;2024-06-29;6;Aprobado
42863827-GEN101;2024-06-29;6;Aprobado
44142004-GEN101;2024-06-29;1;Desaprobado
31356012-DAT101;2024-06-30;9;Aprobado
32487000-MKT200;2024-06-30;5;Aprobado
35316729-UX100;2024-06-30;7;Aprobado
36629400-GEN101;2024-06-30;5;Aprobado
37179608-MKT200;2024-06-30;5;Aprobado
37935165-DAT101;2024-06-30;6;Aprobado
42168576-DEV101;2024-06-30;3;Desaprobado
42763799-IA300;2024-06-30;4;Aprobado
42954368-MKT200;2024-06-30;8;Aprobado
43625205-DEV101;2024-06-30;2;Desaprobado
43948943-MKT200;2024-06-30;6;Aprobado
31593963-UX100;2024-07-01;5;Aprobado
34715773-DAT201;2024-07-01;1;Desaprobado
36083652-UX100;2024-07-01;3;Desaprobado
37665322-DAT101;2024-07-01;10;Aprobado
40776019-DEV101;2024-07-01;2;Desaprobado
32474711-MKT200;2024-07-02;6;Aprobado
34033433-IA300;2024-07-02;2;Desaprobado
34166651-NEG400;2024-07-02;4;Aprobado
34457031-IA300;2024-07-02;7;Aprobado
34761805-NEG400;2024-07-02;7;Aprobado
36158336-NEG400;2024-07-02;1;Desaprobado
36629400-MKT200;2024-07-02;8;Aprobado
36953747-IA300;2024-07-02;5;Aprobado
37123255-NEG400;2024-07-02;4;Aprobado
38290265-IA300;2024-07-02;5;Aprobado
40513724-DEV101;2024-07-02;4;Aprobado
42928321-DEV101;2024-07-02;3;Desaprobado
44831598-UX100;2024-07-02;9;Aprobado
30642032-NEG400;2024-07-03;5;Aprobado
34554870-GEN101;2024-07-03;7;Aprobado
39724445-IA300;2024-07-03;9;Aprobado
39839138-DAT201;2024-07-03;1;Desaprobado
44084939-IA300;2024-07-03;5;Aprobado
44726844-NEG400;2024-07-03;1;Desaprobado
32247069-GEN101;2024-07-04;10;Aprobado
34529542-UX100;2024-07-04;9;Aprobado
36501353-MKT200;2024-07-04;1;Desaprobado
37329041-UX100;2024-07-04;7;Aprobado
37550168-IA300;2024-07-04;5;Aprobado
40214433-DAT101;2024-07-04;2;Desaprobado
41503023-DAT101;2024-07-04;7;Aprobado
43956427-MKT200;2024-07-04;5;Aprobado
30261560-NEG400;2024-07-05;8;Aprobado
36821499-DAT201;2024-07-05;7;Aprobado
37678418-IA300;2024-07-05;2;Desaprobado
37706458-GEN101;2024-07-05;9;Aprobado
40860494-UX100;2024-07-05;4;Aprobado
44263113-IA300;2024-07-05;6;Aprobado
45140374-UX100;2024-07-05;2;Desaprobado
31896700-UX100;2024-07-06;6;Aprobado
32712408-DAT101;2024-07-06;9;Aprobado
36456678-NEG400;2024-07-06;3;Desaprobado
36985322-IA300;2024-07-06;8;Aprobado
39479461-GEN101;2024-07-06;7;Aprobado
40237965-UX100;2024-07-06;1;Desaprobado
40913314-GEN101;2024-07-06;5;Aprobado
43394175-DAT101;2024-07-06;3;Desaprobado
44047485-DAT101;2024-07-06;3;Desaprobado
32357600-DEV101;2024-07-07;9;Aprobado
36629400-GEN101;2024-07-07;1;Desaprobado
39099433-NEG400;2024-07-07;7;Aprobado
39129106-NEG400;2024-07-07;4;Aprobado
39263332-UX100;2024-07-07;1;Desaprobado
39632675-DEV101;2024-07-07;5;Aprobado
39875233-IA300;2024-07-07;10;Aprobado
40105729-DAT101;2024-07-07;7;Aprobado
42760731-NEG400;2024-07-07;5;Aprobado
42849061-DAT101;2024-07-07;1;Desaprobado
31271467-IA300;2024-07-08;2;Desaprobado
33838303-MKT200;2024-07-08;2;Desaprobado
33857648-DAT101;2024-07-08;6;Aprobado
35213115-DAT101;2024-07-08;1;Desaprobado
38072230-MKT200;2024-07-08;7;Aprobado
41813295-DAT201;2024-07-08;4;Aprobado
44555423-MKT200;2024-07-08;1;Desaprobado
30815585-IA300;2024-07-09;1;Desaprobado
37222211-UX100;2024-07-09;1;Desaprobado
37642410-DEV101;2024-07-09;1;Desaprobado
38480744-DAT201;2024-07-09;2;Desaprobado
38941014-MKT200;2024-07-09;10;Aprobado
42799422-MKT200;2024-07-09;10;Aprobado
32272850-DAT101;2024-07-10;1;Desaprobado
35420584-DAT201;2024-07-10;7;Aprobado
35625713-GEN101;2024-07-10;9;Aprobado
36322281-IA300;2024-07-10;10;Aprobado
36985322-MKT200;2024-07-10;7;Aprobado
42630421-DAT101;2024-07-10;6;Aprobado
43554211-GEN101;2024-07-10;6;Aprobado
44047721-UX100;2024-07-10;3;Desaprobado
44370456-UX100;2024-07-10;8;Aprobado
31165911-NEG400;2024-07-11;9;Aprobado
35111521-DAT101;2024-07-11;2;Desaprobado
36128228-DAT101;2024-07-11;2;Desaprobado
37284939-GEN101;2024-07-11;9;Aprobado
39371126-DEV101;2024-07-11;3;Desaprobado
39881121-UX100;2024-07-11;9;Aprobado
41788868-MKT200;2024-07-11;9;Aprobado
42679506-GEN101;2024-07-11;9;Aprobado
43010564-NEG400;2024-07-11;9;Aprobado
44508081-DEV101;2024-07-11;6;Aprobado
30445520-DAT201;2024-07-12;5;Aprobado
37239130-NEG400;2024-07-12;8;Aprobado
40348880-UX100;2024-07-12;9;Aprobado
44059778-DAT101;2024-07-12;7;Aprobado
44886400-NEG400;2024-07-12;6;Aprobado
45507315-UX100;2024-07-12;7;Aprobado
31636346-DEV101;2024-07-13;4;Aprobado
34161904-DAT101;2024-07-13;7;Aprobado
36050675-GEN101;2024-07-13;10;Aprobado
36470833-DAT101;2024-07-13;10;Aprobado
36470833-MKT200;2024-07-13;5;Aprobado
44094966-DAT201;2024-07-13;9;Aprobado
45561312-DAT201;2024-07-13;1;Desaprobado
30246491-DAT101;2024-07-14;6;Aprobado
30642032-DEV101;2024-07-14;7;Aprobado
34161904-GEN101;2024-07-14;7;Aprobado
34666804-GEN101;2024-07-14;10;Aprobado
35895932-DAT201;2024-07-14;6;Aprobado
36163868-DAT101;2024-07-14;7;Aprobado
36461761-NEG400;2024-07-14;3;Desaprobado
36514666-GEN101;2024-07-14;3;Desaprobado
37915491-IA300;2024-07-14;7;Aprobado
38221990-DAT201;2024-07-14;1;Desaprobado
42740444-GEN101;2024-07-14;2;Desaprobado
43991901-DEV101;2024-07-14;3;Desaprobado
44753132-UX100;2024-07-14;2;Desaprobado
33033916-GEN101;2024-07-15;1;Desaprobado
36948669-IA300;2024-07-15;1;Desaprobado
