"ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","ERROR"
"38038154_IA-300_2024-1_2024-03-28","38038154_IA-300_2024-1","2024-03-28","9","Aprobado","storage limit exceeded"
"44753132_UX-100_2024-1_2024-03-28","44753132_UX-100_2024-1","2024-03-28","8","Aprobado","storage limit exceeded"
"30619113_DEV-101_2024-1_2024-03-28","30619113_DEV-101_2024-1","2024-03-28","4","Aprobado","storage limit exceeded"
"39641826_DAT-101_2024-1_2024-03-28","39641826_DAT-101_2024-1","2024-03-28","10","Aprobado","storage limit exceeded"
"31442827_MKT-200_2024-1_2024-03-29","31442827_MKT-200_2024-1","2024-03-29","10","Aprobado","storage limit exceeded"
"41594052_GEN-101_2024-1_2024-03-29","41594052_GEN-101_2024-1","2024-03-29","10","Aprobado","storage limit exceeded"
"44765173_DAT-101_2024-1_2024-03-29","44765173_DAT-101_2024-1","2024-03-29","8","Aprobado","storage limit exceeded"
"44698831_IA-300_2024-1_2024-03-29","44698831_IA-300_2024-1","2024-03-29","3","Desaprobado","storage limit exceeded"
"41943395_IA-300_2024-1_2024-03-29","41943395_IA-300_2024-1","2024-03-29","10","Aprobado","storage limit exceeded"
"37749075_MKT-200_2024-1_2024-03-29","37749075_MKT-200_2024-1","2024-03-29","9","Aprobado","storage limit exceeded"
"37797988_NEG-400_2024-1_2024-03-29","37797988_NEG-400_2024-1","2024-03-29","9","Aprobado","storage limit exceeded"
"31821525_DEV-101_2024-1_2024-03-29","31821525_DEV-101_2024-1","2024-03-29","4","Aprobado","storage limit exceeded"
"38657054_MKT-200_2024-1_2024-03-29","38657054_MKT-200_2024-1","2024-03-29","9","Aprobado","storage limit exceeded"
"31165911_NEG-400_2024-1_2024-03-29","31165911_NEG-400_2024-1","2024-03-29","8","Aprobado","storage limit exceeded"
"31777177_DAT-201_2024-1_2024-03-30","31777177_DAT-201_2024-1","2024-03-30","4","Aprobado","storage limit exceeded"
"39451059_GEN-101_2024-1_2024-03-30","39451059_GEN-101_2024-1","2024-03-30","1","Desaprobado","storage limit exceeded"
"42909942_NEG-400_2024-1_2024-03-30","42909942_NEG-400_2024-1","2024-03-30","3","Desaprobado","storage limit exceeded"
"39054820_DAT-201_2024-1_2024-03-30","39054820_DAT-201_2024-1","2024-03-30","8","Aprobado","storage limit exceeded"
"36016561_NEG-400_2024-1_2024-03-30","36016561_NEG-400_2024-1","2024-03-30","3","Desaprobado","storage limit exceeded"
"35745673_UX-100_2024-1_2024-03-30","35745673_UX-100_2024-1","2024-03-30","6","Aprobado","storage limit exceeded"
"32416248_DEV-101_2024-1_2024-03-30","32416248_DEV-101_2024-1","2024-03-30","2","Desaprobado","storage limit exceeded"
"31162466_DEV-101_2024-1_2024-03-30","31162466_DEV-101_2024-1","2024-03-30","7","Aprobado","storage limit exceeded"
"42179672_IA-300_2024-1_2024-03-30","42179672_IA-300_2024-1","2024-03-30","3","Desaprobado","storage limit exceeded"
"30263228_IA-300_2024-1_2024-03-30","30263228_IA-300_2024-1","2024-03-30","6","Aprobado","storage limit exceeded"
"36855486_DAT-201_2024-1_2024-03-31","36855486_DAT-201_2024-1","2024-03-31","3","Desaprobado","storage limit exceeded"
"31935757_DEV-101_2024-1_2024-03-31","31935757_DEV-101_2024-1","2024-03-31","10","Aprobado","storage limit exceeded"
"35648819_DEV-101_2024-1_2024-03-31","35648819_DEV-101_2024-1","2024-03-31","5","Aprobado","storage limit exceeded"
"38657054_MKT-200_2024-1_2024-03-31","38657054_MKT-200_2024-1","2024-03-31","1","Desaprobado","storage limit exceeded"
"36461761_DAT-101_2024-1_2024-03-31","36461761_DAT-101_2024-1","2024-03-31","1","Desaprobado","storage limit exceeded"
"31178906_UX-100_2024-1_2024-03-31","31178906_UX-100_2024-1","2024-03-31","7","Aprobado","storage limit exceeded"
"39556507_IA-300_2024-1_2024-03-31","39556507_IA-300_2024-1","2024-03-31","1","Desaprobado","storage limit exceeded"
"37161768_UX-100_2024-1_2024-03-31","37161768_UX-100_2024-1","2024-03-31","8","Aprobado","storage limit exceeded"
"44508081_DAT-101_2024-1_2024-03-31","44508081_DAT-101_2024-1","2024-03-31","8","Aprobado","storage limit exceeded"
"45402891_MKT-200_2024-1_2024-04-01","45402891_MKT-200_2024-1","2024-04-01","1","Desaprobado","storage limit exceeded"
"30116169_MKT-200_2024-1_2024-04-01","30116169_MKT-200_2024-1","2024-04-01","5","Aprobado","storage limit exceeded"
"44563667_DAT-201_2024-1_2024-04-01","44563667_DAT-201_2024-1","2024-04-01","1","Desaprobado","storage limit exceeded"
"38925094_DAT-101_2024-1_2024-04-01","38925094_DAT-101_2024-1","2024-04-01","4","Aprobado","storage limit exceeded"
"45341622_NEG-400_2024-1_2024-04-01","45341622_NEG-400_2024-1","2024-04-01","4","Aprobado","storage limit exceeded"
"41575887_GEN-101_2024-1_2024-04-01","41575887_GEN-101_2024-1","2024-04-01","4","Aprobado","storage limit exceeded"
"44555423_MKT-200_2024-1_2024-04-01","44555423_MKT-200_2024-1","2024-04-01","6","Aprobado","storage limit exceeded"
"40534516_DAT-101_2024-1_2024-04-01","40534516_DAT-101_2024-1","2024-04-01","7","Aprobado","storage limit exceeded"
"32932411_IA-300_2024-1_2024-04-01","32932411_IA-300_2024-1","2024-04-01","9","Aprobado","storage limit exceeded"
"41473248_IA-300_2024-1_2024-04-01","41473248_IA-300_2024-1","2024-04-01","8","Aprobado","storage limit exceeded"
"35990190_DEV-101_2024-1_2024-04-01","35990190_DEV-101_2024-1","2024-04-01","4","Aprobado","storage limit exceeded"
"40701939_DAT-101_2024-1_2024-04-01","40701939_DAT-101_2024-1","2024-04-01","10","Aprobado","storage limit exceeded"
"45788790_NEG-400_2024-1_2024-04-02","45788790_NEG-400_2024-1","2024-04-02","2","Desaprobado","storage limit exceeded"
"43767499_DEV-101_2024-1_2024-04-02","43767499_DEV-101_2024-1","2024-04-02","5","Aprobado","storage limit exceeded"
"34508314_GEN-101_2024-1_2024-04-02","34508314_GEN-101_2024-1","2024-04-02","2","Desaprobado","storage limit exceeded"
"35023742_DAT-101_2024-1_2024-04-02","35023742_DAT-101_2024-1","2024-04-02","1","Desaprobado","storage limit exceeded"
"39463207_DAT-201_2024-1_2024-04-02","39463207_DAT-201_2024-1","2024-04-02","8","Aprobado","storage limit exceeded"
"34146531_IA-300_2024-1_2024-04-02","34146531_IA-300_2024-1","2024-04-02","2","Desaprobado","storage limit exceeded"
"30370016_MKT-200_2024-1_2024-04-02","30370016_MKT-200_2024-1","2024-04-02","7","Aprobado","storage limit exceeded"
"30058812_IA-300_2024-1_2024-04-02","30058812_IA-300_2024-1","2024-04-02","5","Aprobado","storage limit exceeded"
"36083652_DEV-101_2024-1_2024-04-02","36083652_DEV-101_2024-1","2024-04-02","1","Desaprobado","storage limit exceeded"
"44419194_IA-300_2024-1_2024-04-02","44419194_IA-300_2024-1","2024-04-02","9","Aprobado","storage limit exceeded"
"30309712_MKT-200_2024-1_2024-04-03","30309712_MKT-200_2024-1","2024-04-03","7","Aprobado","storage limit exceeded"
"45341622_DEV-101_2024-1_2024-04-03","45341622_DEV-101_2024-1","2024-04-03","2","Desaprobado","storage limit exceeded"
"35437650_DAT-201_2024-1_2024-04-03","35437650_DAT-201_2024-1","2024-04-03","3","Desaprobado","storage limit exceeded"
"38388641_MKT-200_2024-1_2024-04-03","38388641_MKT-200_2024-1","2024-04-03","4","Aprobado","storage limit exceeded"
"34166651_DEV-101_2024-1_2024-04-03","34166651_DEV-101_2024-1","2024-04-03","2","Desaprobado","storage limit exceeded"
"31593963_MKT-200_2024-1_2024-04-04","31593963_MKT-200_2024-1","2024-04-04","2","Desaprobado","storage limit exceeded"
"40167473_MKT-200_2024-1_2024-04-04","40167473_MKT-200_2024-1","2024-04-04","6","Aprobado","storage limit exceeded"
"39129106_MKT-200_2024-1_2024-04-04","39129106_MKT-200_2024-1","2024-04-04","4","Aprobado","storage limit exceeded"
"42727516_IA-300_2024-1_2024-04-04","42727516_IA-300_2024-1","2024-04-04","6","Aprobado","storage limit exceeded"
"42002650_DAT-101_2024-1_2024-04-04","42002650_DAT-101_2024-1","2024-04-04","6","Aprobado","storage limit exceeded"
"34059848_DAT-201_2024-1_2024-04-04","34059848_DAT-201_2024-1","2024-04-04","5","Aprobado","storage limit exceeded"
"35598228_MKT-200_2024-1_2024-04-04","35598228_MKT-200_2024-1","2024-04-04","5","Aprobado","storage limit exceeded"
"35196112_DEV-101_2024-1_2024-04-04","35196112_DEV-101_2024-1","2024-04-04","10","Aprobado","storage limit exceeded"
"33665133_DAT-101_2024-1_2024-04-04","33665133_DAT-101_2024-1","2024-04-04","6","Aprobado","storage limit exceeded"
"31723879_IA-300_2024-1_2024-04-05","31723879_IA-300_2024-1","2024-04-05","4","Aprobado","storage limit exceeded"
"42892502_UX-100_2024-1_2024-04-05","42892502_UX-100_2024-1","2024-04-05","6","Aprobado","storage limit exceeded"
"36725023_NEG-400_2024-1_2024-04-05","36725023_NEG-400_2024-1","2024-04-05","1","Desaprobado","storage limit exceeded"
"35745673_NEG-400_2024-1_2024-04-05","35745673_NEG-400_2024-1","2024-04-05","7","Aprobado","storage limit exceeded"
"43720785_GEN-101_2024-1_2024-04-05","43720785_GEN-101_2024-1","2024-04-05","8","Aprobado","storage limit exceeded"
"30279612_DAT-201_2024-1_2024-04-05","30279612_DAT-201_2024-1","2024-04-05","5","Aprobado","storage limit exceeded"
"31800702_DEV-101_2024-1_2024-04-05","31800702_DEV-101_2024-1","2024-04-05","10","Aprobado","storage limit exceeded"
"42679506_IA-300_2024-1_2024-04-05","42679506_IA-300_2024-1","2024-04-05","5","Aprobado","storage limit exceeded"
"40105729_GEN-101_2024-1_2024-04-05","40105729_GEN-101_2024-1","2024-04-05","2","Desaprobado","storage limit exceeded"
"40860494_DAT-201_2024-1_2024-04-05","40860494_DAT-201_2024-1","2024-04-05","3","Desaprobado","storage limit exceeded"
"42331291_NEG-400_2024-1_2024-04-06","42331291_NEG-400_2024-1","2024-04-06","2","Desaprobado","storage limit exceeded"
"44886400_DAT-201_2024-1_2024-04-06","44886400_DAT-201_2024-1","2024-04-06","3","Desaprobado","storage limit exceeded"
"45609644_UX-100_2024-1_2024-04-06","45609644_UX-100_2024-1","2024-04-06","5","Aprobado","storage limit exceeded"
"31453197_MKT-200_2024-1_2024-04-06","31453197_MKT-200_2024-1","2024-04-06","6","Aprobado","storage limit exceeded"
"33601032_UX-100_2024-1_2024-04-06","33601032_UX-100_2024-1","2024-04-06","4","Aprobado","storage limit exceeded"
"32196825_IA-300_2024-1_2024-04-06","32196825_IA-300_2024-1","2024-04-06","6","Aprobado","storage limit exceeded"
"36392604_GEN-101_2024-1_2024-04-06","36392604_GEN-101_2024-1","2024-04-06","8","Aprobado","storage limit exceeded"
"42331291_DAT-201_2024-1_2024-04-06","42331291_DAT-201_2024-1","2024-04-06","7","Aprobado","storage limit exceeded"
"30174396_DEV-101_2024-1_2024-04-06","30174396_DEV-101_2024-1","2024-04-06","3","Desaprobado","storage limit exceeded"
"38657054_UX-100_2024-1_2024-04-06","38657054_UX-100_2024-1","2024-04-06","9","Aprobado","storage limit exceeded"
"36630045_NEG-400_2024-1_2024-04-06","36630045_NEG-400_2024-1","2024-04-06","9","Aprobado","storage limit exceeded"
"40532051_DAT-101_2024-1_2024-04-06","40532051_DAT-101_2024-1","2024-04-06","6","Aprobado","storage limit exceeded"
"39003369_UX-100_2024-1_2024-04-06","39003369_UX-100_2024-1","2024-04-06","2","Desaprobado","storage limit exceeded"
"32272850_NEG-400_2024-1_2024-04-06","32272850_NEG-400_2024-1","2024-04-06","6","Aprobado","storage limit exceeded"
"38406894_DAT-201_2024-1_2024-04-06","38406894_DAT-201_2024-1","2024-04-06","3","Desaprobado","storage limit exceeded"
"39718327_DEV-101_2024-1_2024-04-06","39718327_DEV-101_2024-1","2024-04-06","5","Aprobado","storage limit exceeded"
"43736953_DEV-101_2024-1_2024-04-07","43736953_DEV-101_2024-1","2024-04-07","9","Aprobado","storage limit exceeded"
"34443405_MKT-200_2024-1_2024-04-07","34443405_MKT-200_2024-1","2024-04-07","5","Aprobado","storage limit exceeded"
"38750180_MKT-200_2024-1_2024-04-07","38750180_MKT-200_2024-1","2024-04-07","2","Desaprobado","storage limit exceeded"
"34711560_DEV-101_2024-1_2024-04-07","34711560_DEV-101_2024-1","2024-04-07","8","Aprobado","storage limit exceeded"
"40446070_NEG-400_2024-1_2024-04-07","40446070_NEG-400_2024-1","2024-04-07","3","Desaprobado","storage limit exceeded"
"45427332_DEV-101_2024-1_2024-04-07","45427332_DEV-101_2024-1","2024-04-07","1","Desaprobado","storage limit exceeded"
"33665133_DAT-201_2024-1_2024-04-07","33665133_DAT-201_2024-1","2024-04-07","7","Aprobado","storage limit exceeded"
"39308771_DEV-101_2024-1_2024-04-07","39308771_DEV-101_2024-1","2024-04-07","3","Desaprobado","storage limit exceeded"
"40496612_DAT-101_2024-1_2024-04-07","40496612_DAT-101_2024-1","2024-04-07","8","Aprobado","storage limit exceeded"
"45503533_MKT-200_2024-1_2024-04-07","45503533_MKT-200_2024-1","2024-04-07","2","Desaprobado","storage limit exceeded"
"40338924_NEG-400_2024-1_2024-04-07","40338924_NEG-400_2024-1","2024-04-07","5","Aprobado","storage limit exceeded"
"35155411_DAT-201_2024-1_2024-04-07","35155411_DAT-201_2024-1","2024-04-07","9","Aprobado","storage limit exceeded"
"36839899_NEG-400_2024-1_2024-04-08","36839899_NEG-400_2024-1","2024-04-08","1","Desaprobado","storage limit exceeded"
"42208457_GEN-101_2024-1_2024-04-08","42208457_GEN-101_2024-1","2024-04-08","4","Aprobado","storage limit exceeded"
"43388966_IA-300_2024-1_2024-04-08","43388966_IA-300_2024-1","2024-04-08","8","Aprobado","storage limit exceeded"
"35409911_IA-300_2024-1_2024-04-08","35409911_IA-300_2024-1","2024-04-08","6","Aprobado","storage limit exceeded"
"37345680_UX-100_2024-1_2024-04-08","37345680_UX-100_2024-1","2024-04-08","7","Aprobado","storage limit exceeded"
"39500363_UX-100_2024-1_2024-04-08","39500363_UX-100_2024-1","2024-04-08","10","Aprobado","storage limit exceeded"
"43312078_IA-300_2024-1_2024-04-09","43312078_IA-300_2024-1","2024-04-09","2","Desaprobado","storage limit exceeded"
"43549185_DAT-101_2024-1_2024-04-09","43549185_DAT-101_2024-1","2024-04-09","10","Aprobado","storage limit exceeded"
"40421216_GEN-101_2024-1_2024-04-09","40421216_GEN-101_2024-1","2024-04-09","4","Aprobado","storage limit exceeded"
"34508314_IA-300_2024-1_2024-04-09","34508314_IA-300_2024-1","2024-04-09","4","Aprobado","storage limit exceeded"
"36392604_DAT-101_2024-1_2024-04-09","36392604_DAT-101_2024-1","2024-04-09","10","Aprobado","storage limit exceeded"
"32430086_DAT-101_2024-1_2024-04-09","32430086_DAT-101_2024-1","2024-04-09","2","Desaprobado","storage limit exceeded"
"41886872_DAT-101_2024-1_2024-04-09","41886872_DAT-101_2024-1","2024-04-09","5","Aprobado","storage limit exceeded"
"33663590_DEV-101_2024-1_2024-04-09","33663590_DEV-101_2024-1","2024-04-09","8","Aprobado","storage limit exceeded"
"43483992_MKT-200_2024-1_2024-04-09","43483992_MKT-200_2024-1","2024-04-09","4","Aprobado","storage limit exceeded"
"42758944_NEG-400_2024-1_2024-04-10","42758944_NEG-400_2024-1","2024-04-10","8","Aprobado","storage limit exceeded"
"30348701_GEN-101_2024-1_2024-04-10","30348701_GEN-101_2024-1","2024-04-10","8","Aprobado","storage limit exceeded"
"33353040_DAT-201_2024-1_2024-04-10","33353040_DAT-201_2024-1","2024-04-10","9","Aprobado","storage limit exceeded"
"34759191_NEG-400_2024-1_2024-04-10","34759191_NEG-400_2024-1","2024-04-10","4","Aprobado","storage limit exceeded"
"35212815_IA-300_2024-1_2024-04-10","35212815_IA-300_2024-1","2024-04-10","2","Desaprobado","storage limit exceeded"
"32143636_DAT-201_2024-1_2024-04-10","32143636_DAT-201_2024-1","2024-04-10","4","Aprobado","storage limit exceeded"
"32449620_UX-100_2024-1_2024-04-10","32449620_UX-100_2024-1","2024-04-10","3","Desaprobado","storage limit exceeded"
"41883892_IA-300_2024-1_2024-04-10","41883892_IA-300_2024-1","2024-04-10","4","Aprobado","storage limit exceeded"
"37155742_NEG-400_2024-1_2024-04-10","37155742_NEG-400_2024-1","2024-04-10","10","Aprobado","storage limit exceeded"
"32272850_DAT-101_2024-1_2024-04-10","32272850_DAT-101_2024-1","2024-04-10","5","Aprobado","storage limit exceeded"
"45743513_MKT-200_2024-1_2024-04-11","45743513_MKT-200_2024-1","2024-04-11","8","Aprobado","storage limit exceeded"
"41597245_DEV-101_2024-1_2024-04-11","41597245_DEV-101_2024-1","2024-04-11","9","Aprobado","storage limit exceeded"
"31295512_DEV-101_2024-1_2024-04-11","31295512_DEV-101_2024-1","2024-04-11","7","Aprobado","storage limit exceeded"
"36083652_NEG-400_2024-1_2024-04-11","36083652_NEG-400_2024-1","2024-04-11","4","Aprobado","storage limit exceeded"
"42321650_DEV-101_2024-1_2024-04-11","42321650_DEV-101_2024-1","2024-04-11","4","Aprobado","storage limit exceeded"
"41883892_IA-300_2024-1_2024-04-11","41883892_IA-300_2024-1","2024-04-11","2","Desaprobado","storage limit exceeded"
"31326547_IA-300_2024-1_2024-04-11","31326547_IA-300_2024-1","2024-04-11","4","Aprobado","storage limit exceeded"
"42679506_GEN-101_2024-1_2024-04-11","42679506_GEN-101_2024-1","2024-04-11","1","Desaprobado","storage limit exceeded"
"38657054_IA-300_2024-1_2024-04-11","38657054_IA-300_2024-1","2024-04-11","10","Aprobado","storage limit exceeded"
"38866674_NEG-400_2024-1_2024-04-11","38866674_NEG-400_2024-1","2024-04-11","2","Desaprobado","storage limit exceeded"
"41109574_DEV-101_2024-1_2024-04-12","41109574_DEV-101_2024-1","2024-04-12","3","Desaprobado","storage limit exceeded"
"44113409_DAT-101_2024-1_2024-04-12","44113409_DAT-101_2024-1","2024-04-12","8","Aprobado","storage limit exceeded"
"40434897_GEN-101_2024-1_2024-04-12","40434897_GEN-101_2024-1","2024-04-12","9","Aprobado","storage limit exceeded"
"34635361_MKT-200_2024-1_2024-04-12","34635361_MKT-200_2024-1","2024-04-12","6","Aprobado","storage limit exceeded"
"42590810_DAT-101_2024-1_2024-04-12","42590810_DAT-101_2024-1","2024-04-12","3","Desaprobado","storage limit exceeded"
"38338168_DEV-101_2024-1_2024-04-12","38338168_DEV-101_2024-1","2024-04-12","6","Aprobado","storage limit exceeded"
"42810923_UX-100_2024-1_2024-04-12","42810923_UX-100_2024-1","2024-04-12","7","Aprobado","storage limit exceeded"
"31453197_DAT-201_2024-1_2024-04-12","31453197_DAT-201_2024-1","2024-04-12","6","Aprobado","storage limit exceeded"
"35745673_GEN-101_2024-1_2024-04-12","35745673_GEN-101_2024-1","2024-04-12","7","Aprobado","storage limit exceeded"
"33225144_IA-300_2024-1_2024-04-13","33225144_IA-300_2024-1","2024-04-13","10","Aprobado","storage limit exceeded"
"38223982_DAT-101_2024-1_2024-04-13","38223982_DAT-101_2024-1","2024-04-13","8","Aprobado","storage limit exceeded"
"33387615_DAT-201_2024-1_2024-04-13","33387615_DAT-201_2024-1","2024-04-13","2","Desaprobado","storage limit exceeded"
"39430035_DEV-101_2024-1_2024-04-13","39430035_DEV-101_2024-1","2024-04-13","8","Aprobado","storage limit exceeded"
"35449166_MKT-200_2024-1_2024-04-13","35449166_MKT-200_2024-1","2024-04-13","8","Aprobado","storage limit exceeded"
"45147679_GEN-101_2024-1_2024-04-13","45147679_GEN-101_2024-1","2024-04-13","2","Desaprobado","storage limit exceeded"
"44791193_DEV-101_2024-1_2024-04-14","44791193_DEV-101_2024-1","2024-04-14","5","Aprobado","storage limit exceeded"
"34508314_UX-100_2024-1_2024-04-14","34508314_UX-100_2024-1","2024-04-14","4","Aprobado","storage limit exceeded"
"41941216_IA-300_2024-1_2024-04-14","41941216_IA-300_2024-1","2024-04-14","4","Aprobado","storage limit exceeded"
"31352683_MKT-200_2024-1_2024-04-14","31352683_MKT-200_2024-1","2024-04-14","5","Aprobado","storage limit exceeded"
"43888324_GEN-101_2024-1_2024-04-14","43888324_GEN-101_2024-1","2024-04-14","8","Aprobado","storage limit exceeded"
"39777873_DAT-201_2024-1_2024-04-14","39777873_DAT-201_2024-1","2024-04-14","3","Desaprobado","storage limit exceeded"
"31205804_NEG-400_2024-1_2024-04-15","31205804_NEG-400_2024-1","2024-04-15","2","Desaprobado","storage limit exceeded"
"38290265_NEG-400_2024-1_2024-04-15","38290265_NEG-400_2024-1","2024-04-15","10","Aprobado","storage limit exceeded"
